id,name,role
1000008,Bill Camp,Detective Garrity
1000008,Glenn Fleshler,Randall
1000008,Leigh Gill,Gary
1000008,Josh Pais,Hoyt Vaughn
1000008,Rocco Luna,GiGi Dumond
1000008,Marc Maron,Gene Ufland
1000008,Sondra James,Dr. Sally
1000008,Murphy Guyer,Barry O'Donnell
1000008,Douglas Hodge,Alfred Pennyworth
1000008,Dante Pereira-Olson,Bruce Wayne
1000008,Carrie Louise Putrello,Martha Wayne
1000008,Sharon Washington,Social Worker
1000008,Hannah Gross,Young Penny
1000008,Frank Wood,Dr. Stoner
1000008,Brian Tyree Henry,Carl (Arkham Clerk)
1000008,April Grace,Arkham Psychiatrist
1000008,Mick Szal,Woman on Subway
1000008,Carl Lundstedt,Wall Street Three
1000008,Michael Benz,Wall Street Three
1000008,Ben Warheit,Wall Street Three
1000008,Gary Gulman,Comedian
1000008,Sam Morril,Open Mic Comic
1000008,Chris Redd,Comedy Club Emcee
1000008,Mandela Bellamy,Mother on Bus
1000008,Demetrius Dotson II,Boy on Bus
1000008,Greer Barnes,Haha's Clown
1000008,Ray Iannicelli,Haha's Clown
1000008,Bryan Callen,Haha's Stripper
1000008,Peter Hans Benson,Good Morning Host
1000008,Vito Gerbino,Street Kid
1000008,Adam Quezada,Street Kid
1000008,Xavyer Ureña,Street Kid
1000008,Evan Rosado,Street Kid
1000008,Damian Emmanuel,Street Kid
1000008,Mike Troll,Clown Protestor
1000008,Jane Fergus,IBN Anchorwoman
1000008,David Gibson,WBC News Anchor
1000008,Tony D. Head,WGC Anchorman
1000008,Jeff McCarthy,NCB Anchor
1000008,Kim Brockington,NCB Co-Anchor
1000008,Troy Roberts,NCB News Reporter
1000008,Lou Young,ANC News Reporter
1000008,Michael-Scott Druckenmiller,Paramedic
1000008,Craig Austin,Paramedic
1000008,John Cenatiempo,Aftermath Police Officer
1000008,Danny Schoch,Aftermath Police Officers
1000008,Keith Buterbaugh,Band Leader
1000008,James Ciccone,Murray Franklin Band
1000008,Rich Campbell,Murray Franklin Band
1000008,Roger Squitero,Murray Franklin Band
1000008,Steven Elson,Murray Franklin Band
1000008,Graham Mabry,Murray Franklin Band
1000008,John Alldred,Murray Franklin Band
1000008,Alonzo Wright,Murray Franklin Band
1000008,Jack Wilkins,Murray Franklin Band
1000008,Richard Baratta,Murray Franklin Band
1000008,Mary Kate Malat,Murray Franklin Intern
1000008,Adrienne Acevedo Lovette,Middle Aged Woman (uncredited)
1000008,Justin Theroux,Ethan Chase (uncredited)
1000008,Alissa Bourne,Anna (uncredited)
1000008,Jamaal Burcher,Hospital Visitor / Mfs Audience (uncredited)
1000008,John Cashin,Arkham Patient (uncredited)
1000008,Jason John Cicalese,Protester / Rioter (uncredited)
1000008,Brendan Patrick Connor,Mr. Slotnick (uncredited)
1000008,Blaise Corrigan,Taxi Driver (uncredited)
1000008,Dennis Jay Funny,Gotham Citizen (uncredited)
1000008,James P. Harkins,Thomas Wayne's Body Guard (uncredited)
1000008,Joseph Hernandez,Protester / Rioter (uncredited)
1000008,Ben Heyman,Protestor (uncredited)
1000008,Graham Maby,Murray Franklin Band (uncredited)
1000008,Jesse Schratz,Gotham City Sick Kid (uncredited)
1000008,Isabella Ferreira,Flirting Woman on the Bus (uncredited)
1000008,Shade Rupe,Bartender
1000009,Timothée Chalamet,Paul Atreides
1000009,Rebecca Ferguson,Lady Jessica Atreides
1000009,Oscar Isaac,Duke Leto Atreides
1000009,Jason Momoa,Duncan Idaho
1000009,Josh Brolin,Gurney Halleck
1000009,Stellan Skarsgård,Baron Vladimir Harkonnen
1000009,Stephen McKinley Henderson,Thufir Hawat
1000009,Javier Bardem,Stilgar
1000009,Sharon Duncan-Brewster,Dr. Liet Kynes
1000009,Chang Chen,Dr. Wellington Yueh
1000009,Dave Bautista,Beast Rabban Harkonnen
1000009,David Dastmalchian,Piter de Vries
1000009,Zendaya,Chani
1000009,Charlotte Rampling,Reverend Mother Mohiam
1000009,Babs Olusanmokun,Jamis
1000009,Benjamin Clémentine,Herald of the Change
1000009,Souad Faress,Bene Gesserit Sister
1000009,Golda Rosheuvel,Shadout Mapes
1000009,Roger Yuan,Lieutenant Lanville
1000009,Seun Shote,Arrakeen Residency Gardener
1000009,Neil Bell,Sardaukar Bashar
1000009,Oliver Ryan,Hawat Specialist
1000009,Stephen Collins,Harkonnen Trooper
1000009,Charlie Rawes,Harkonnen Trooper
1000009,Richard Carter,Harkonnen Trooper
1000009,Benjamin Dilloway,Sardaukar Assassin
1000009,Elmi Rashid Elmi,Shamir
1000009,Tachia Newall,Tanat
1000009,Gloria Obianyo,Female Fremen
1000009,Fehinti Balogun,Male Fremen
1000009,Dora Kápolnai-Schvab,Baron Servant
1000009,Joelle,Baron Servant
1000009,Jimmy Walker,Atreides Lieutenant
1000009,Paul Bullion,Sardaukar Soldier
1000009,Milena Sidorova,Human Spider Proxy
1000009,János Timkó,Harkonnen Guard
1000009,Jean Gilpin,Bene Gesserit Ancestor (voice)
1000009,Marianne Faithfull,Bene Gesserit Ancestor (voice)
1000009,Ellen Dubin,Bene Gesserit Ancestor (voice)
1000010,John Travolta,Vincent Vega
1000010,Samuel L. Jackson,Jules Winnfield
1000010,Uma Thurman,Mia Wallace
1000010,Bruce Willis,Butch Coolidge
1000010,Ving Rhames,Marsellus Wallace
1000010,Harvey Keitel,The Wolf
1000010,Eric Stoltz,Lance
1000010,Tim Roth,Pumpkin
1000010,Amanda Plummer,Honey Bunny
1000010,Maria de Medeiros,Fabienne
1000010,Quentin Tarantino,Jimmie Dimmick
1000010,Christopher Walken,Captain Koons
1000010,Rosanna Arquette,Jody
1000010,Peter Greene,Zed
1000010,Duane Whitaker,Maynard
1000010,Angela Jones,Esmarelda Villalobos
1000010,Phil LaMarr,Marvin
1000010,Steve Buscemi,Buddy Holly
1000010,Bronagh Gallagher,Trudi
1000010,Laura Lovelace,Waitress
1000010,Frank Whaley,Brett
1000010,Burr Steers,Roger
1000010,Paul Calderon,Paul
1000010,Jerome Patrick Hoban,Ed Sullivan
1000010,Michael Gilden,Page for Phillip Morris
1000010,Gary Shorelle,Ricky Nelson
1000010,Susan Griffiths,Marilyn Monroe
1000010,Eric Clark,James Dean
1000010,Joseph Pilato,Dean Martin
1000010,Brad Blumenthal,Jerry Lewis
1000010,Lorelei Leslie,Mamie van Doren
1000010,Emil Sitka,Hold Hands You Lovebirds (archive footage)
1000010,Brenda Hillhouse,Mrs. Coolidge - Butch's Mother
1000010,Chandler Lindauer,Young Butch
1000010,Sy Sher,Klondike
1000010,Robert Ruth,Sportscaster #1 - Coffee Shop
1000010,Rich Turner,Sportscaster #2
1000010,Don Blakely,Wilson's Trainer
1000010,Carl Allen,Dead Floyd Wilson
1000010,Karen Maruyama,Gawker #1
1000010,Kathy Griffin,Kathy Griffin
1000010,Venessia Valentino,Pedestrian / Bonnie Dimmick
1000010,Linda Kaye,Shot Woman
1000010,Stephen Hibbert,The Gimp
1000010,Alexis Arquette,Fourth Man
1000010,Julia Sweeney,Raquel
1000010,Lawrence Bender,Long Hair Yuppy Scum
1000010,Cie Allman,Winston Wolfe's Girlfriend at Party (uncredited)
1000010,Rene Beard,Bar Tender (uncredited)
1000010,Lori Pizzo,Lucky Lady (uncredited)
1000010,Glendon Rich,Drug Dealer (uncredited)
1000010,Devan Richardson,Hopalong Cassidy (uncredited)
1000010,Ani Sava,Woman in Bathroom (uncredited)
1000010,Richard Rossi,Diner Patron #2 (uncredited)
1000011,Shameik Moore,Miles Morales (voice)
1000011,Jake Johnson,Peter B. Parker (voice)
1000011,Hailee Steinfeld,Gwen Stacy (voice)
1000011,Mahershala Ali,Uncle Aaron (voice)
1000011,Brian Tyree Henry,Jefferson Davis (voice)
1000011,Lily Tomlin,Aunt May (voice)
1000011,Luna Lauren Velez,Rio Morales (voice)
1000011,Zoë Kravitz,Mary Jane (voice)
1000011,John Mulaney,Spider-Ham (voice)
1000011,Kimiko Glenn,Peni Parker (voice)
1000011,Nicolas Cage,Spider-Man Noir (voice)
1000011,Kathryn Hahn,Doc Ock (voice)
1000011,Liev Schreiber,Wilson Fisk (voice)
1000011,Chris Pine,Peter Parker (voice)
1000011,Natalie Morales,Miss Calleros (voice)
1000011,Edwin H. Bravo,Brooklyn Visions Security Guard (voice)
1000011,Oscar Isaac,Interesting Person #1 (voice)
1000011,Greta Lee,Interesting Person #2 (voice)
1000011,Stan Lee,Stan (voice)
1000011,Jorma Taccone,Green Goblin / Last Dude (voice)
1000011,Joaquín Cosío,Scorpion (voice)
1000011,Marvin 'Krondon' Jones III,Tombstone (voice)
1000011,Kim Yarbrough,Scientist in Cafeteria (voice)
1000011,Lake Bell,Vanessa Fisk (voice)
1000011,Jessica Mikayla Adams,Brooklyn Friend (voice)
1000011,Gredel Berrios Calladine,Brooklyn Friend (voice)
1000011,Sarah D. Cole,Brooklyn Friend (voice)
1000011,Kelby Joseph,Brooklyn Friend (voice)
1000011,Mimi Davila,Brooklyn Visions Student (voice)
1000011,Claudia Choi,Brooklyn Visions Teacher (voice)
1000011,Melanie Haynes,Brooklyn Visions Teacher (voice)
1000011,Joseph Izzo,Brooklyn Visions Teacher (voice)
1000011,Nick Jaine,Brooklyn Visions Teacher (voice)
1000011,Muneeb Rehman,Brooklyn Visions Teacher (voice)
1000011,Carlos Zaragoza,Brooklyn Visions Teacher (voice)
1000011,Post Malone,Brooklyn Bystander (voice)
1000011,David Applebee,Additional Voices (voice)
1000011,Juan Carlos Arvelo,Additional Voices (voice)
1000011,Adam Brown,Additional Voices (voice)
1000011,Jon Bruno,Additional Voices (voice)
1000011,Darcy Rose Byrnes,Additional Voices (voice)
1000011,Oscar Camacho,Additional Voices (voice)
1000011,June Christopher,Additional Voices (voice)
1000011,Alycia Cooper,Additional Voices (voice)
1000011,Michelle Jubilee Gonzalez,Additional Voices (voice)
1000011,Terrence Hardy Jr.,Additional Voices (voice)
1000011,Bridget Hoffman,Additional Voices (voice)
1000011,Rif Hutton,Additional Voices (voice)
1000011,Miguel Jiron,Additional Voices (voice)
1000011,Harrison Knight,Additional Voices (voice)
1000011,Lex Lang,Additional Voices (voice)
1000011,Donna Lynn Leavy,Additional Voices (voice)
1000011,Andrew Leviton,Additional Voices (voice)
1000011,Caitlin McKenna,Additional Voices (voice)
1000011,Scott Menville,Additional Voices (voice)
1000011,Christopher Miller,Additional Voices (voice)
1000011,Arthur Ortiz,Additional Voices (voice)
1000011,Juan Pacheco,Additional Voices (voice)
1000011,Devika Parikh,Additional Voices (voice)
1000011,Shakira Ja'nai Paye,Additional Voices (voice)
1000011,Courtney Peldon,Additional Voices (voice)
1000011,Chrystee Pharris,Additional Voices (voice)
1000011,Jacqueline Pinol,Additional Voices (voice)
1000011,Juan Pope,Additional Voices (voice)
1000011,Al Rodrigo,Additional Voices (voice)
1000011,Joseph Sanfelippo,Additional Voices (voice)
1000011,Justin Shenkarow,Additional Voices (voice)
1000011,Dennis Singletary,Additional Voices (voice)
1000011,Warren Sroka,Additional Voices (voice)
1000011,Melissa Sturm,Additional Voices (voice)
1000011,Holly Walker,Additional Voices (voice)
1000011,Jason Linere-White,Additional Voices (voice)
1000011,Ruth Zalduondo,Additional Voices (voice)
1000012,Miles Teller,Andrew
1000012,J.K. Simmons,Fletcher
1000012,Paul Reiser,Jim
1000012,Melissa Benoist,Nicole
1000012,Austin Stowell,Ryan
1000012,Nate Lang,Carl
1000012,Chris Mulkey,Uncle Frank
1000012,Damon Gupton,Mr. Kramer
1000012,Suanne Spoke,Aunt Emma
1000012,Max Kasch,Dorm Neighbor
1000012,Charlie Ian,Dustin
1000012,Jayson Blair,Travis
1000012,Kofi Siriboe,Bassist (Nassau)
1000012,Kavita Patil,Assistant - Sophie
1000012,C.J. Vana,Metz
1000012,Tarik Lowe,Pianist (Studio Band)
1000012,Tyler Kimball,Saxophonist #2 (Studio Band)
1000012,Rogelio Douglas Jr.,Trumpeter #1 (Studio Band)
1000012,Adrian Burks,Trumpeter #2 (Studio Band)
1000012,Calvin C. Winbush,Saxophonist (Studio Band)
1000012,Joseph Bruno,Technician (Overbrook) - Mike
1000012,Michael D. Cohen,Stage Hand (Overbrook)
1000012,Jocelyn Ayanna,Passerby (Bus Station)
1000012,Keenan Henson,Truck Driver
1000012,Janet Hoskins,Passerby (Dunellen)
1000012,April Grace,Rachel Bornholdt
1000012,Clifton 'Fou Fou' Eddie,Drummer (Quartet)
1000012,Marcus Henderson,Bassist (JVC)
1000012,Tony Baker,Stage Hand (Carnegie Hall)
1000012,Henry G. Sanders,Red Henderson
1000012,Sam Campisi,Andrew (8 years old)
1000012,Jimmie Kirkpatrick,Nassau Trumpeter #2
1000012,Keenan Allen,Studio Core Member #1
1000012,Ayinde Vaughan,Studio Core Member #2
1000012,Shai Golan,Studio Core Member #3
1000012,Yancey Wells,Studio Core Member #4
1000012,Candace Roberge,Student #1
1000012,Krista Kilber,Student #2
1000012,Stephen Hsu,JVC Guitarist (uncredited)
1000012,Herman Johansen,Music Competition Judge (uncredited)
1000012,Wendee Lee,Audience Member (uncredited)
1000012,Joseph Oliveira,Bartender (uncredited)
1000012,Michelle Ruff,Audience Member (uncredited)
1000012,Daniel Weidlein,Studio Band Saxophone Player (uncredited)
1000013,Robert Pattinson,Bruce Wayne / The Batman
1000013,Zoë Kravitz,Selina Kyle
1000013,Jeffrey Wright,Lt. James Gordon
1000013,Colin Farrell,Oz / The Penguin
1000013,Paul Dano,The Riddler
1000013,John Turturro,Carmine Falcone
1000013,Andy Serkis,Alfred
1000013,Peter Sarsgaard,District Attorney Gil Colson
1000013,Barry Keoghan,Unseen Arkham Prisoner
1000013,Jayme Lawson,Bella Reál
1000013,Gil Perez-Abraham,Officer Martinez
1000013,Peter McDonald,Kenzie
1000013,Con O'Neill,Chief Mackenzie Bock
1000013,Alex Ferns,Commissioner Pete Savage
1000013,Rupert Penry-Jones,"Mayor Don Mitchell, Jr."
1000013,Kosha Engler,Mrs. Mitchell
1000013,Archie Barnes,Mitchell's Son
1000013,Janine Harouni,Carla
1000013,Hana Hrzic,Annika
1000013,Joseph Walker,Young Riddler
1000013,Luke Roberts,Thomas Wayne
1000013,Oscar Novak,Young Bruce Wayne
1000013,Stella Stocker,Martha Wayne
1000013,Sandra Dickinson,Dory
1000013,Jack Bennett,Travis
1000013,Andre Nightingale,Ritchie
1000013,Richard James-Neale,Glen
1000013,Lorraine Tai,Cheri
1000013,Joseph Balderrama,Lead Detective
1000013,James Eeles,Another Officer
1000013,Angela Yeoh,Forensic Photographer
1000013,Leemore Marrett Jr.,Muscle Cop
1000013,Ezra Elliott,Tactical Medic
1000013,Itoya Osagiede,Hushed G.C.P.D. Detective
1000013,Stewart Alexander,FBI Leader
1000013,Adam Rojko Vega,SWAT (City Hall)
1000013,Heider Ali,Officer (City Hall)
1000013,Marcus Onilude,Traffic Cop (City Hall)
1000013,Elena Saurel,Detective on Phone
1000013,Ed Kear,Surly Cop
1000013,Sid Sagar,Digital Forensics Cop
1000013,Amanda Blake,Command Crisis Tech
1000013,Todd Boyce,Fire Marshall
1000013,Brandon Bassir,Young Officer
1000013,Will Austin,Traffic Cop
1000013,Chabris Napier-Lawrence,Cop (Mayor's Memorial)
1000013,Douglas Russell,Bitter Nobody
1000013,Charlie Carver,The Twins
1000013,Max Carver,The Twins
1000013,Phil Aizlewood,Falcone Bodyguard
1000013,Mark Killeen,Vinnie
1000013,Philip Shaun McGuinness,Elevator Guard
1000013,Lorna Brown,Doctor
1000013,Elliot Warren,Train Gang Leader
1000013,Jay Lycurgo,Young Train Gang Member
1000013,Stefan Race,Train Gang Member #1
1000013,Elijah Baker,Train Gang Member #2
1000013,Craige Middleburg,Train Gang Member #3
1000013,Akie Kotabe,Lone Train Passenger
1000013,Spike Fearn,Vandal
1000013,Urielle Klein-Mekongo,Cashier
1000013,Bronson Webb,Hooded Gunman
1000013,Madeleine Gray,Injured Woman
1000013,Ste Johnston,Paparazzi
1000013,Arthur Lee,Paparazzo
1000013,Parry Glasspool,Scared Drophead
1000013,Jordan Coulson,Man in Suit
1000013,Hadas Gold,Newscaster
1000013,Pat Battle,Newscaster
1000013,Bobby Cuza,Newscaster
1000013,Dean Meminger,Newscaster
1000013,Roma Torre,Newscaster
1000013,Mike Capozzola,Mediator
1000013,Amanda Hurwitz,Counterwoman
1000013,Joshua Eldridge-Smith,Patrol Cop
1000013,Daniel Rainford,Suspicious Man
1000013,Nathalie Armin,ATF Leader
1000013,Jose Palma,Command Post #1
1000013,Kazeem Tosin Amore,Command Post #2
1000013,Dave Simon,Police Chief Hanrahan (uncredited)
1000013,Rodrig Andrisan,Funeral VIP (uncredited)
1000013,Craig Douglas,Pallbearer (uncredited)
1000014,Daniel Kaluuya,Chris Washington
1000014,Allison Williams,Rose Armitage
1000014,Bradley Whitford,Dean Armitage
1000014,Catherine Keener,Missy Armitage
1000014,Caleb Landry Jones,Jeremy Armitage
1000014,Betty Gabriel,Georgina
1000014,Marcus Henderson,Walter
1000014,Lil Rel Howery,Rod Williams
1000014,LaKeith Stanfield,Andre Logan King
1000014,Stephen Root,Jim Hudson
1000014,Ashley LeConte Campbell,Lisa Deets
1000014,John Wilmot,Gordon Greene
1000014,Caren L. Larkey,Emily Greene
1000014,Julie Ann Doan,April Dray
1000014,Rutherford Cravens,Parker Dray
1000014,Geraldine Singer,Philomena King
1000014,Yasuhiko Oyama,Hiroki Tanaka
1000014,Richard Herd,Roman Armitage
1000014,Erika Alexander,Detective Latoya
1000014,Jeronimo Spinx,Detective Drake
1000014,Ian Casselberry,Detective Garcia
1000014,Zailand Adams,Chris (age 11)
1000014,Trey Burvant,Officer Ryan
1000014,John Donohue,Police Officer #1
1000014,Sean Paul Braud,Police Officer #2
1000014,Keegan-Michael Key,NCAA Prospect (uncredited)
1000014,Jordan Peele,Dying Deer / UNCF PSA Narrator (voice) (uncredited)
1000014,Evan Shafran,Travel Passenger (uncredited)
1000014,Tahj Vaughans,Dead Ex Boyfriend (uncredited)
1000015,Daniel Craig,Benoit Blanc
1000015,Chris Evans,Ransom Drysdale
1000015,Ana de Armas,Marta Cabrera
1000015,Jamie Lee Curtis,Linda Drysdale
1000015,Michael Shannon,Walt Thrombey
1000015,Don Johnson,Richard Drysdale
1000015,Toni Collette,Joni Thrombey
1000015,LaKeith Stanfield,Lieutenant Elliott
1000015,Christopher Plummer,Harlan Thrombey
1000015,Katherine Langford,Meg Thrombey
1000015,Jaeden Martell,Jacob Thrombey
1000015,Riki Lindhome,Donna Thrombrey
1000015,Edi Patterson,Fran
1000015,Frank Oz,Alan Stevens
1000015,K Callan,Greatnana Wanetta
1000015,Noah Segan,Trooper Wagner
1000015,M. Emmet Walsh,Mr. Proofroc
1000015,Marlene Forte,Marta's Mom
1000015,Raúl Castillo,Cop
1000015,Shyrley Rodriguez,Alicia
1000015,Kerry Frances,Sally
1000015,Gary Tanguay,Local News Anchor
1000015,Octavia Chavez-Richmond,Other Woman
1000015,Joseph Gordon-Levitt,Detective Hardrock (voice)
1000015,Paul Bellefeuille,Friend of Harlan Thrombey (uncredited)
1000015,Ben Bunnag,Worker (uncredited)
1000015,Michael Burnell,Firefighter (uncredited)
1000015,Frankie Francois,Officer Perry interviewing Marta (uncredited)
1000015,Marcela Jaramillo,Pedestrian (uncredited)
1000015,Gabrielle Lorthe,Waitress (uncredited)
1000015,Rob Lévesque,Morgue Fire Spectator (uncredited)
1000015,Paul Tawczynski,Officer Taillie (uncredited)
1000016,Florence Pugh,Dani
1000016,Jack Reynor,Christian
1000016,William Jackson Harper,Josh
1000016,Will Poulter,Mark
1000016,Vilhelm Blomgren,Pelle
1000016,Isabelle Grill,Maja
1000016,Gunnel Fred,Siv
1000016,Ellora Torchia,Connie
1000016,Archie Madekwe,Simon
1000016,Henrik Norlén,Ulf
1000016,Agnes Westerlund Rase,Dagny
1000016,Julia Ragnarsson,Inga
1000016,Mats Blomgren,Odd
1000016,Lars Väringer,Stev
1000016,Anna Åström,Karin
1000016,Hampus Hallberg,Ingemar
1000016,Liv Mjönes,Ulla
1000016,Louise Peterhoff,Hanna
1000016,Katarina Weidhagen,Ylva
1000016,Björn Andrésen,Dan
1000016,Tomas Engström,Jarl
1000016,Dag Andersson,Sven
1000016,Lennart R. Svensson,Mats
1000016,Anders Beckman,Arne
1000016,Rebecka Johnston,Ulrika
1000016,Tove Skeidsvoll,Majvor
1000016,Anders Back,Valentin
1000016,Anki Larsson,Irma
1000016,Levente Puczkó-Smith,Ruben
1000016,Frans Cavallin Rosengarten,Bror
1000016,Vilmos Kolba,Elder
1000016,Mihály Kaszás,Torbjörn
1000016,Gabi Fón,Dani's Mother
1000016,Zsolt Bojári,Dani's Father
1000016,Klaudia Csányi,Terri
1000016,Anna Berentzen,Pizza Waitress
1000016,Austin R. Grant,Hipster Guy
1000017,Christian Bale,Bruce Wayne / Batman
1000017,Heath Ledger,Joker
1000017,Michael Caine,Alfred Pennyworth
1000017,Gary Oldman,James Gordon
1000017,Aaron Eckhart,Harvey Dent / Two-Face
1000017,Maggie Gyllenhaal,Rachel Dawes
1000017,Morgan Freeman,Lucius Fox
1000017,Nestor Carbonell,Anthony Garcia
1000017,Monique Gabriela Curnen,Anna Ramirez
1000017,Ron Dean,Michael Wuertz
1000017,Chin Han,Lau
1000017,Eric Roberts,Sal Maroni
1000017,Ritchie Coster,Chechen
1000017,Anthony Michael Hall,Mike Engel
1000017,Keith Szarabajka,Gerard Stephens
1000017,Joshua Harto,Coleman Reese
1000017,Melinda McGraw,Barbara Gordon
1000017,Nathan Gamble,James Gordon Jr.
1000017,Michael Jai White,Gambol
1000017,Colin McFarlane,Gillian Loeb
1000017,Nydia Rodriguez Terracina,Janet Surrillo
1000017,Tommy Lister Jr.,Tattooed Prisoner
1000017,William Fichtner,Bank Manager
1000017,Cillian Murphy,Jonathan Crane / Scarecrow
1000017,Patrick Leahy,Gentleman at Party
1000017,Matt Skiba,Man Trying to Reach Coleman Reese (uncredited)
1000017,David Dastmalchian,Thomas Schiff
1000017,Michael Vieau,Rossi
1000017,Michael Stoyanov,Dopey
1000017,William Smillie,Happy
1000017,Danny Goldring,Grumpy
1000017,Matthew O'Neill,Chuckles
1000017,Olumiji Olawumi,Drug Dealer
1000017,Greg Beam,Drug Buyer
1000017,Erik Hellman,Junkie
1000017,Beatrice Rosen,Natascha
1000017,Vincenzo Nicoli,Crime Boss
1000017,Edison Chen,LSI VP
1000017,Andy Luther,Brian
1000017,James Farruggio,Man No. 1
1000017,Tom McElroy,Man No. 2
1000017,Will Zahrn,Assistant DA
1000017,James Fierro,Thug at Party
1000017,Sam Derence,Male Guest
1000017,Jennifer Knox,Female Guest
1000017,Patrick Clear,Judge Freel
1000017,Sarah Jayne Dunn,Maroni's Mistress
1000017,Charles Venn,Gambol's Bodyguard
1000017,Winston Ellis,Gambol's Bodyguard
1000017,Sophia Hinshelwood,Reporter
1000017,Keith Kupferer,Heckler
1000017,Joseph Luis Caballero,Cop Heckler
1000017,Richard Dillane,Acting Commissioner
1000017,Daryl Satcher,Officer at Intersection
1000017,Chris Petschler,Convoy Leader
1000017,Aidan Feore,Fat Thug
1000017,Philip Bulcock,Murphy
